id,bank,category,merchant_name,merchant_locations_or_group,benefit_summary,benefit_type,percentages,promotion_days,day_text,validity,caps_and_minimums,level_rules,source_url
2b0b98ce4d1e2926,Itaú,Viaje y Turismo,Palma Travel,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=1304
a078d33de7e9cc7f,Itaú,Viaje y Turismo,Panorama Viajes,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=30049
0b69758eec6741aa,Itaú,Viaje y Turismo,Sensitur Viajes,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=32036
b723eae583d99584,Itaú,Viaje y Turismo,Servitravel,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=1417
c8770292d56034e6,Itaú,Viaje y Turismo,Sevens Travel,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=30639
7a5ea746b2cc5676,Itaú,Viaje y Turismo,Smart Travel,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=30047
a916ac92308738ee,Itaú,Viaje y Turismo,Terranova,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=1486
5f62591bec0da90d,Itaú,Viaje y Turismo,Universo Turismo,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=30920
ee09b0cb17bbd93b,Itaú,Viaje y Turismo,Viamar Viajes,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=30048
cbc5c46ff4fe5931,Itaú,Viaje y Turismo,Zona De Embarque,,12 Cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,2025-02-01 hasta 2026-08-31,,,https://www.itau.com.py/beneficios2/Detalle?b=16056&c=1564
6861bf9a085e98ae,Itaú,Últimos días,Almacen De Pizzas,,25 % Hasta; Tenés 20% de ahorro pagando con tarjeta de crédito Itaú + 5% con American Express,beneficio,25 %; 20%; 5%,,No especificado,2020-03-02 hasta 2026-08-23,,,https://www.itau.com.py/beneficios2/Detalle?b=11479&c=30022
72bde0b9129a12de,Itaú,Últimos días,Casa rica,,20 %; 20% de ahorro.,beneficio,20 %; 20%,,No especificado,2025-11-20 hasta 2026-08-20,,,https://www.itau.com.py/beneficios2/Detalle?b=16772&c=31563
bf88f3b9c905175e,Itaú,Últimos días,TRINCHE,,20 % 10 Cuotas sin intereses; Tenes 20% de ahorro y hasta 10 cuotas sin intereses.,cuotas_sin_intereses,20 %; 20%,,No especificado,2026-05-08 hasta 2026-08-21,,,https://www.itau.com.py/beneficios2/Detalle?b=16991&c=31983
0d6ba89874bbac00,Itaú,Últimos días,Tienda Móvil,,15 Cuotas sin intereses; Hasta 15 cuotas sin intereses.,cuotas_sin_intereses,,,No especificado,2025-01-02 hasta 2026-08-20,,,https://www.itau.com.py/beneficios2/Detalle?b=15876&c=1576
2143259d1a5a0456,Sudameris,Combustible,COPETROL Y COPEMARKET 2026,,20%,reintegro,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,15 de cada mes; Todos los días,• 15 de cada mes. • Desde el 01 de julio hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/609/detalle
7ed0289b2dbc933f,Sudameris,Combustible,ENEX Y APP MI ENEX,,10%; 20%,reintegro,10%; 20%,lunes,primer lunes; Solo el primer lunes,• Desde el 01 de julio hasta el 30 de septiembre 2026. • Solo el primer lunes de cada mes. • 6 de julio. • 3 de agosto. • 7 de septiembre.,,,https://www.sudameris.com.py/beneficios/destacado/307/detalle
c2b46ea72556c68c,Sudameris,Combustible,Estaciones de Servicio CCU,,ECOP - Estaciones de Servicio CCU VIGENCIA • Desde el 01 de julio hasta el 31 de diciembre 2026. • Solo el primer jueves de cada mes. • 02 de julio. • 06 de agosto. • 03 de septiem,beneficio,,jueves,primer jueves; Solo el primer jueves,• Desde el 01 de julio hasta el 31 de diciembre 2026. • Solo el primer jueves de cada mes. • 02 de julio. • 06 de agosto. • 03 de septiembre. • 01 de octubre. • 05 de noviembre. • 03 de diciembre. PETROBRAS - Estaciones de Servicio CCU,,,https://www.sudameris.com.py/beneficios/destacado/679/detalle
9898767b60dd8ac2,Sudameris,Cuotas y tarjetas,6 CUOTAS SIN INTERÉS - COMPRAS EN EL EXTERIOR,,6 cuotas sin interés,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días hasta el 31 de diciembre del 2026.,,,https://www.sudameris.com.py/beneficios/destacado/494/detalle
7a201940b9f7a069,Sudameris,Cuotas y tarjetas,SASPY EXPRESS,,20%; Hasta 10 cuotas sin interés; 6 CUOTAS SIN INTERÉS,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Desde el 06 de abril hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/849/detalle
0f3c06520e621fe1,Sudameris,Cuotas y tarjetas,SUDAMERIS GO- CUOTAS,,Hasta 18 cuotas sin intereses,cuotas_sin_intereses,,,No especificado,• Del 12 de febrero del 2026 al 31 de diciembre del 2026.,,,https://www.sudameris.com.py/beneficios/destacado/820/detalle
adda73b6e9b84929,Sudameris,Cuotas y tarjetas,TARJETAS EMPRESARIALES,,Hasta 6 cuotas sin interés,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días. • Desde el 01 de enero hasta el 31 de diciembre de 2026.,,,https://www.sudameris.com.py/beneficios/destacado/742/detalle
7fca8ed534f6adcd,Sudameris,Cuotas y tarjetas,ZONA NORTE,,en tu zona,beneficio,,,No especificado,• Verificar según aplicación de promoción (ver cuadro más abajo).,,,https://www.sudameris.com.py/beneficios/destacado/650/detalle
b6f68760bbba26e1,Sudameris,Deportes y clubes,CLUB DEPORTIVO ALEMÁN (DTA),,10%; 20%; Hasta 12 cuotas sin intereses; Tope de compra mensual por cuenta de tarjeta de crédito: Gs. 500.000.; Gs. 500.000.,cuotas_sin_intereses,10%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/403/detalle
204ec611b9cd5baf,Sudameris,Deportes y clubes,CLUB PORVENIR GUAIREÑO,,10%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/451/detalle
2a12b5aaa265821a,Sudameris,Deportes y clubes,CLUB SOCIAL ÁREA 4 - CIUDAD DEL ESTE,,10%; Hasta 12 cuotas sin interés; Tope de compra mensual: Gs. 300.000; Gs. 300.000,cuotas_sin_intereses,10%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días. • Desde el 11 de febrero hasta el 31 de diciembre 2026..,,,https://www.sudameris.com.py/beneficios/destacado/826/detalle
07955249ec6490ff,Sudameris,Deportes y clubes,LIVE FITNESS,,10%; 15%; 20%; hasta 3 cuotas sin intereses; hasta 6 cuotas sin intereses; hasta 12 cuotas sin intereses,cuotas_sin_intereses,10%; 15%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días. • Desde el 27 de abril hasta el 31 de diciembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/861/detalle
87b8f157c3aefeda,Sudameris,Entretenimiento y experiencias,DISTRITO PERSEVERANCIA - BENEFICIOS PERMANENTES,,¡Disfrutá de Distrito Perseverancia todo el año! Aprovechá hasta 12 cuotas sin interés en locales adheridos. Vigencia: Del 03/08 al 31/12/2026.,cuotas_sin_intereses,,,No especificado,Del 03/08 al 31/12/2026.,,,https://www.sudameris.com.py/beneficios/destacado/902/detalle
ac147ce20b27b151,Sudameris,Entretenimiento y experiencias,DONACIÓN TECHO 2026 EN DISTRITO PERSEVERANCIA,,8 cuotas sin interés,cuotas_sin_intereses,,,No especificado,Periodo de campaña: Del 31 de julio al 5 de septiembre de 2026.,,,https://www.sudameris.com.py/beneficios/destacado/901/detalle
35306a49768a9da9,Sudameris,Entretenimiento y experiencias,PROMOCIÓN MCLAREN MASTERCARD F1 TEAM,,Gs. 500.000,beneficio,,,No especificado,"de la promoción y acumulá cupones digitales automáticamente para los sorteos, según las",,,https://www.sudameris.com.py/beneficios/destacado/854/detalle
2431d7b694ba470f,Sudameris,Farmacias,BIGGIE FARMA,,10%; 20%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%; 20%,jueves,primer Jueves; Solo el primer Jueves,• Desde el 01 de julio hasta el 30 de septiembre 2026. • Solo el primer Jueves de cada mes: • 02 de julio. • 06 de agosto. • 03 de septiembre.,,,https://www.sudameris.com.py/beneficios/destacado/708/detalle
fcdc3c1b164fdc31,Sudameris,Farmacias,DRUGSTORE ASISMED DESCUENTO EN CAJA,,10%; 100%; 17%; 32%; Hasta 12 cuotas sin intereses,cuotas_sin_intereses,10%; 100%; 17%; 32%,martes,Todos los martes,• Todos los martes. • Desde el 01 de julio hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/453/detalle
69e6096277c0ccc6,Sudameris,Farmacias,FARMACENTER,,10%; 20%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%; 20%,miércoles,primer miércoles; Solo el primer miércoles,• Desde el 01 de julio hasta el 31 de diciembre 2026. • Solo el primer miércoles de cada mes: • 01 de julio. • 05 de agosto. • 02 de septiembre. • 07 de octubre. • 04 de noviembre. • 02 de diciembre.,,,https://www.sudameris.com.py/beneficios/destacado/632/detalle
ebeec6561832b10e,Sudameris,Farmacias,FARMACIA CATEDRAL,,10%; 20%; 25%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%; 20%; 25%,lunes,Todos los lunes; Todos los Lunes,• Todos los lunes. • Desde el 1 de julio hasta el 31 de diciembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/270/detalle
ae7ef2743f69f8d3,Sudameris,Gastronomía,BIGGIE EXPRESS - PRIMERO DE CADA MES,,30%,reintegro,30%,,01 de cada mes,• 01 de cada mes. • Desde el 01 de julio hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/891/detalle
2b5d792d71c1b34c,Sudameris,Gastronomía,CLUB CENTRO SOCIAL ENCARNACIÓN,,10%; 20%; Hasta 12 Cuotas sin interés,cuotas_sin_intereses,10%; 20%,,No especificado,• Hasta el 15 de enero 2027.,,,https://www.sudameris.com.py/beneficios/destacado/477/detalle
c541978058f267ba,Sudameris,Gastronomía,CLUB CONCEPCIÓN,,10%; 20%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días desde el 9 de setiembre al 31 de agosto del 2028 • Todos los días desde el 31 de octubre al 31 de agosto del 2028 del débito automático del club,,,https://www.sudameris.com.py/beneficios/destacado/522/detalle
cc2e3c7d42d18bb2,Sudameris,Gastronomía,CLUB DEPORTIVO PUERTO SAJONIA (CDPS),,10%; 20%; Hasta 36 cuotas sin interés; Tope de compra mensual en cada restaurante Gs. 300.000; Tope mensual de compra Gs. 500.000; Gs. 300.000; Gs. 500.000,cuotas_sin_intereses,10%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días. • Hasta el 31 de julio de 2028.,,,https://www.sudameris.com.py/beneficios/destacado/231/detalle
7b607fc73f93826f,Sudameris,Gastronomía,CLUB NÁUTICO SAN BERNARDINO,,10%; 20%; 12 cuotas sin intereses; Tope de pago mensual: Gs. 500.000; Tope de compra mensual: Gs. 3.000.000; Tope de compra mensual: Gs. 500.000; Gs. 500.000; Gs. 3.000.000,cuotas_sin_intereses,10%; 20%,,No especificado,• Hasta el 31 de octubre del 2026,,,https://www.sudameris.com.py/beneficios/destacado/142/detalle
1f96522f374dafb4,Sudameris,Gastronomía,CLUB SOCIAL ÁREA 1 (CDE),,10%; 20%; hasta 12 cuotas sin intereses; Tope de compra mensual: Gs. 440.000; Tope de compra mensual: Gs. 50.000; Tope de compra mensual: Gs. 300.000; Gs. 440.000; Gs. 50.000; Gs. 300.000,cuotas_sin_intereses,10%; 20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días; todos los días,• Todos los días. • Hasta el 30 de junio de 2028.,,,https://www.sudameris.com.py/beneficios/destacado/297/detalle
1b7f3aa0f3f3dc42,Sudameris,Gastronomía,CONCEPTS LA CUADRITA,,20%; 25%; Hasta 10 cuotas sin intereses,cuotas_sin_intereses,20%; 25%,miércoles; viernes,Miércoles a viernes,• Miércoles a viernes. • Desde el 04 de marzo hasta el 09 de octubre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/443/detalle
b65d8df80a17c1eb,Sudameris,Gastronomía,GASTRONOMÍA 26,,Disfruta del Reintegro en Gastronomía y Ahorrá con reintegros directos sin canjes de puntos.,reintegro,,,No especificado,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/636/detalle
1aeef1fb2d56e0e9,Sudameris,Gastronomía,LE BISTRO DE LA ROTONDE – DISTRITO PERSEVERANCIA,,20%; 25%,reintegro,20%; 25%,lunes; miércoles,lunes a miércoles,• De lunes a miércoles. • Desde el 06 de julio hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/897/detalle
0bb1da1cfb2ab0f1,Sudameris,Gastronomía,RESTAURANTES FAMILIA PARU - LA CUADRITA,,20%; 25%,descuento,20%; 25%,,No especificado,• Desde el 01 de enero hasta el 31 de diciembre de 2026.,,,https://www.sudameris.com.py/beneficios/destacado/308/detalle
80f09161c24d14fc,Sudameris,Gastronomía,SERENDIPITY - LA HORNALLA - CANTINA COLEGIOS,,15%,reintegro,15%,lunes; viernes,Lunes a viernes,• Lunes a viernes. • Desde el 20 de abril hasta el 30 de noviembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/858/detalle
cb10a625952f4187,Sudameris,Hogar,LINCOLN,,20%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días. • Desde el 01 de agosto hasta el 30 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/797/detalle
40005bb648215bc9,Sudameris,Hogar,MATERASSI,,10%; 30%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,10%; 30%,miércoles; sábado,Miércoles a sábado,• Miércoles a sábado. • Desde el 19 de agosto hasta el 03 de octubre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/476/detalle
245c2e1c109ba3aa,Sudameris,Hogar,PARANA HOGAR / COLCHONES,,30%; Hasta 12 cuotas sin intereses,cuotas_sin_intereses,30%,viernes,Todos los viernes,• Todos los viernes. • Desde el 03 de agosto hasta el 31 de octubre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/903/detalle
5c9ecaa42c9f540f,Sudameris,Moda,ADOLFO DOMINGUEZ,,10%; 50%; Hasta 10 cuotas sin interés,cuotas_sin_intereses,10%; 50%,,No especificado,• Desde el 17 de agosto hasta el 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/909/detalle
d6f116af94e1bcf3,Sudameris,Moda,BABY COTTONS,,10%; 50%; Hasta 10 cuotas sin interés,cuotas_sin_intereses,10%; 50%,,No especificado,• Desde el 17 de agosto hasta el 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/908/detalle
efba88f20d24bbac,Sudameris,Moda,CARO CUORE,,10%; 50%; Hasta 10 cuotas sin interés,cuotas_sin_intereses,10%; 50%,,No especificado,• Desde el 17 de agosto hasta el 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/911/detalle
6e8b2b929fa1c6c8,Sudameris,Moda,ESTANCIAS,,10%; 50%; Hasta 10 cuotas sin interés,cuotas_sin_intereses,10%; 50%,,No especificado,• Desde el 17 de agosto hasta el 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/910/detalle
ad1b6f114a5c6f33,Sudameris,Moda,RAPSODIA,,10%; 50%; Hasta 10 cuotas sin interés,cuotas_sin_intereses,10%; 50%,,No especificado,• Desde el 17 de agosto hasta el 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/912/detalle
b87a00e0fa028841,Sudameris,Moda,YOUNIQUE,,25%; 30%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,25%; 30%,martes,Todos los martes,• Todos los martes y miércoles. • Del 02 de junio al 31 de agosto 2026.,,,https://www.sudameris.com.py/beneficios/destacado/315/detalle
fb152a7d1fb1b1f3,Sudameris,Otros,ZONA CENTRAL - ASUNCIÓN Y GRAN ASUNCIÓN,,en tu zona,beneficio,,,No especificado,• Verificar según aplicación de promoción (ver cuadro más abajo).,,,https://www.sudameris.com.py/beneficios/destacado/647/detalle
55df6f300643c480,Sudameris,Otros,ZONA ESTE,,"en tu zona • Reintegros directos en el extracto, sin canje de puntos CIUDAD DEL ESTE HERNANDARIAS VILLARRICA CORONEL OVIEDO CAAZAPÁ SANTA RITA NARANJAL J. EULOGIO ESTIGARRIBIA SANT",reintegro,,,No especificado,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/440/detalle
252b25a931d2e349,Sudameris,Otros,ZONA SUR,,"en tu zona • Reintegros directos en el extracto, sin canje de puntos ENCARNACIÓN HOHENAU PIRAPÓ BELLA VISTA CORONEL BOGADO TRINIDAD MARÍA AUXILIADORA FRAM OBLIGADO CARMEN DEL PARAN",reintegro,,,No especificado,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/436/detalle
4d002b503294076f,Sudameris,Supermercados,FRIGOMAS,,25%,reintegro,25%,,No especificado,• Viernes. • Desde el 07 de agosto al 25 de septiembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/846/detalle
451c9913e2558be2,Sudameris,Supermercados,LUISITO,,20%,reintegro,20%,martes,Todos los martes,• Todos los martes. • Desde el 26 de mayo hasta el 30 de noviembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/875/detalle
c1cd11ef0944f1b5,Sudameris,Supermercados,REAL SUPERMERCADOS,,20%; Hasta 12 cuotas sin interés,cuotas_sin_intereses,20%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,primer viernes; Solo el primer viernes; todos los días,• Desde el 01 de julio hasta el 30 de septiembre 2026. • Solo el primer viernes de cada mes: • 03 de julio. • 07 de agosto. • 04 de septiembre.,,,https://www.sudameris.com.py/beneficios/destacado/483/detalle
060864a92e631902,Sudameris,Viajes y turismo,12 CUOTAS SIN INTERÉS - 2026,,¡Disfrutá tus rubros favoritos en CUOTAS! Tenés hasta 12 cuotas sin interés todos los días hasta el 31 de diciembre de 2026 con todas tus tarjetas de crédito en: Bicicleterías Club,cuotas_sin_intereses,,lunes; martes; miércoles; jueves; viernes; sábado; domingo,todos los días,No especificado,,,https://www.sudameris.com.py/beneficios/destacado/147/detalle
aa6be9dce5bb2b26,Sudameris,Viajes y turismo,DISFRUTÁ DEL RESORT YACHT Y GOLF CLUB,,10%; 25%,reintegro,10%; 25%,lunes; martes; miércoles; jueves; viernes; sábado; domingo,Todos los días,• Todos los días • Desde el 12 hasta el 31 de diciembre de 2025.,,,https://www.sudameris.com.py/beneficios/destacado/376/detalle
c4d5cc3015cf7c35,Sudameris,Viajes y turismo,DTP TRAVEL GROUP,,Upgrade de Entradas – Charter F1 São Paulo VIGENCIA •La Promoción tendrá vigencia desde enero de 2026 hasta octubre del 2026.,beneficio,,,No especificado,•La Promoción tendrá,,,https://www.sudameris.com.py/beneficios/destacado/787/detalle
94baa749ea2b36db,Sudameris,Viajes y turismo,TATANO POSADA BOUTIQUE,,20%; 25%; Hasta 12 cuotas sin intereses,cuotas_sin_intereses,20%; 25%,martes; domingo,Martes a domingo,• Martes a domingo. • Desde el 07 de abril 2026 hasta el 31 de diciembre 2026.,,,https://www.sudameris.com.py/beneficios/destacado/761/detalle
3ce4c0e749d94338,Sudameris,Viajes y turismo,Travel Hub Agosto – DTP Travel Group,,Hasta 18 cuotas sin intereses; Gs. 2.000.000; Gs. 12.000.000; Gs. 2.000.000; Gs. 12.000.000; USD 150,cuotas_sin_intereses,,,No especificado,"• Periodo de compra: Desde el 24 hasta el 28 de agosto del 2026 o hasta agotar cupos disponibles, lo que ocurra primero.",,,https://www.sudameris.com.py/beneficios/destacado/913/detalle
cd2e9fb1e8529921,ueno bank,Beneficios del mes,Ahorrá más con,Publicidad / cierre ueno,Ver detalle,beneficio,,,No especificado,Del 01 al 31 de agosto de 2026,Ver bases y condiciones,No aplica - publicidad / cierre.,https://www.ueno.com.py/wp-content/uploads/2026/08/BENEFICIOS-ueno-agosto2026.pdf
b56270a8d6612f0f,ueno bank,Beneficios del mes,Beneficios del mes,Kingo y Ahorrazo,40%; 30%; 25%; 15%,reintegro,40%; 30%; 25%; 15%; 10%,,No especificado,Vigencia: ● Exclusivamente los días sábado 01 de agosto y sábado 15 de agosto 2026,"tope máximo de compra fijado para cada nivel de cliente; tope de compra/reintegro estará limitado a cada cliente conforme su nivel, durante la vigencia de la promoción; Gs.; Gs. 1.500.000; Gs. 600.000; Gs. 450.000; Gs. 375.000; Gs. 225.000; Gs. 150.000; Gs. 1.000.000",nivel 5 40% Gs; nivel 4 30% Gs; nivel 3 25% Gs; nivel 2 15% Gs; nivel 1 10% Gs,https://www.ueno.com.py/wp-content/uploads/2026/08/BENEFICIOS-ueno-agosto2026.pdf
846eb3e2b7609bea,ueno bank,Beneficios del mes,Beneficios del mes,Petropar,30%; 25%; 15%,beneficio,30%; 25%; 15%; 40%; 10%,,No especificado,Del 01 al 31 de agosto de 2026,Gs. 500.000; Gs. 150.000; Gs. 300.000; Gs. 75.000; Gs. 200.000; Gs. 30.000,Nivel 5: 40%; Nivel 4: 30%; Nivel 3: 25%; Nivel 2: 15%; Nivel 1: 10%.,https://www.ueno.com.py/wp-content/uploads/2026/08/BENEFICIOS-ueno-agosto2026.pdf
